label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91
BUENAS_TARDES,0.17333908623810768,0.19608277327374943,0.050034518794190574,0.054959478618413195,0.16811136683405606,2.959359677813163,1.5571676070376936,1.420078489444344,1.377766033632622,0.0031850993209113533,0.0014650303231245618,0.001295872454734478,0.001112501411411757,0.004903934933114,0.03915025643834978,0.031074604893433114,0.03015445476875709,0.04510799646852694,0.047966384818052134,0.10820240465850255,0.01764005606027524,0.016989017454321357,0.03991000913998494,0.15936078323098313,0.8286007148958198,0.8934625975968468,0.9323563899475491,0.01821237057017077,0.008192415499012526,0.00724953744612883,0.006199039276224271,0.02730735752659409,0.24956298246359457,0.18753657827009096,0.18233272107591864,0.25552075461178275,0.05728775184440367,0.013525238509672388,0.026275009887800006,0.029133672181107257,0.05520141255948939,2.0791890493294924,0.6871975241873943,0.5185454804283253,0.42006655825502554,0,0,0,0,0,0,0,0,0,0.2538947183090031,0.313378643872902,0.1326296407854762,0.12373145881455111,0.24944538065487212,3.1258367805627025,3.066159279184936,3.0194557659197887,2.9569385772149586,0.12538368368847835,0.05118888837282723,0.045459690872456306,0.036993134922323916,0.15936468745463592,1.9402187037364882,1.4036952618731724,1.3672238774669807,1.709639843223502,0.01805180595885446,0.018508996968178,0.012634697485044713,0.010188486214168489,0.0246566963179684,0.0638906637788413,0.14172588935749175,0.15509652898953655,0.1530173317798105,0.001990217201404418,0.0008125220376639243,0.0007215823948008937,0.0006314176894701476,0.0026070194705493936,0.030797122281531558,0.022280877172590037,0.021701966308999694,0.027137140368627015,0.9846153846153847
BUENOS_DIAS,0.17220460560742876,0.04536327408051987,0.06058440997060485,0.08724961863031754,0.2512110584449184,2.8790910626863764,2.870451701752151,2.8348077106870844,2.769696246343515,0.056448918300221675,0.021655259836609892,0.025002965144790036,0.027543182456202395,0.08848166185296985,0.897982411135083,0.8742143478048793,0.8865127600075927,0.8462952115665615,0.05812422745720936,0.018157740148155615,0.030949352013845067,0.059818891059374844,0.08309983587012489,0.4455962136930297,0.5055754433862059,0.5564700700202385,0.47156577555612406,0.09201004502224422,0.034682806532328955,0.04160406116635826,0.04669615254718398,0.14463846751337014,1.3216952298036855,1.288408452563382,1.3116205586548022,1.2529891188440736,0.03968487928808148,0.006965148950151824,0.010836428128469699,0.025327255427705142,0.05513314355274848,1.2266988570156037,1.1265510453337084,0.8734543399458613,0.968869823640973,0,0,0,0,0,0,0,0,0,0.28677561486937386,0.08378843446980794,0.13696747277573498,0.20471924009317505,0.4433131659625551,3.121208793887454,3.1083862401697386,3.1136223615441287,3.101858235114339,0.3086204514269792,0.11795721185923545,0.17194387670139663,0.22288968447623253,0.48176120843989895,3.097988295305062,3.0298826529140124,3.075481850079626,3.0128152559603847,0.025506715825454846,0.008917549007735434,0.011836010077287776,0.015841964539503876,0.033800399072885644,0.11380335347090537,0.13359495198226143,0.15033173495985855,0.1346035138822486,0.02589877728943844,0.009589897907914159,0.013102839656706295,0.01807045791365724,0.03994855568915083,0.2867642802576347,0.29061532413917135,0.3387287629771849,0.30712454547219553,0.676923076923077
BUENOS_DIAS,0.18021101809473666,0.05983567384694874,0.057594549956809946,0.08861328072714135,0.26370533698817,2.990945519699033,2.953160068563784,2.9192896888904123,2.8407836822868235,0.06801419182126334,0.023472848864390824,0.030031939624248674,0.03965779520723227,0.0999211221754726,0.9765409040120284,0.9764214568114542,0.9537044948080369,0.9034077015040024,0.05528267623345824,0.039431635206325005,0.0335690543792634,0.07084055527337871,0.11245642077879546,0.2875391021374224,0.36513370926105665,0.42846819675150966,0.38215768694334373,0.10102873969517842,0.03695790693756959,0.048263164291400144,0.06311328775046902,0.153529583418445,1.4050017739662362,1.4044740921547316,1.3733149047716435,1.3029903630736246,0.010076849381175673,0.014147251311538767,0.014107701205431504,0.0196871467484987,0.04842714712325567,1.133241291930481,0.88118494007488,0.6662348435047931,1.0414761934294734,0,0,0,0,0,0,0,0,0,0.29330622001320295,0.15655361453049527,0.12902802166489494,0.2196401952494117,0.4513314352555496,3.1277400382123712,3.130696189722126,3.1211949348714967,3.123200435542756,0.27720975883965404,0.12307116377683805,0.1560314751299592,0.2091583955607581,0.4660610214273599,3.130356320554911,3.127138530929355,3.0721104752234,3.0443277632258203,0.018966827478839928,0.010067869264263717,0.010157220199956565,0.014343824701911813,0.026665256215830248,0.14104605380782506,0.20954992619252952,0.24911083177681417,0.22064822265485945,0.03144217823674984,0.011223597649920184,0.010396971662462453,0.015516467551517048,0.04018473027406417,0.4319396068176373,0.4323109373192788,0.44399434755893324,0.45256973932880507,0.7076923076923077
BUENOS_DIAS,0.1380640972875589,0.04465453815648843,0.04505890195708921,0.04188113613456335,0.22114712327219715,2.387006232672194,2.2570641952996597,2.1790437031021823,2.238067388418041,0.07565215704280709,0.032612555047679,0.02467267502402504,0.02132358363223997,0.12893053924423414,1.1382536315027194,1.003043283665045,0.9090769315450521,0.9690054058563987,0.07994111469633405,0.029195706414202983,0.018447061767375563,0.018735026859789346,0.11058525912079363,0.8372177659194415,0.9804162536203341,1.0349010201147335,0.9215582112920544,0.1028606627735824,0.045151424965700945,0.026072993747775438,0.02409564001647652,0.1582017247097261,1.17522538698337,1.105576995229876,1.1090629719652705,1.0966770317110495,0.014557621667659013,0.015763498575517607,0.008570455199920567,0.019309368647442926,0.06659719379822283,0.7866512104334511,0.48656062592825366,0.4496591419339442,0.3823281216989064,0,0,0,0,0,0,0,0,0,0.31564151486923886,0.14914473787360105,0.09551614704619926,0.09214645857223702,0.49437287016257286,3.1029175789938606,3.1180486121969015,3.134126728699691,3.117803255588085,0.3003326675420242,0.1659367408535954,0.0803085365355445,0.0745985277501462,0.452047420326737,3.0992581910571873,3.0739892118324588,3.095185721186151,2.9822746043839095,0.017683125768685564,0.010647187639591472,0.007844465362539908,0.006629861348806333,0.026944973386885764,0.20566793202726158,0.251807860451186,0.3076267083125432,0.29723860684919284,0.014958138029140785,0.009704678981101928,0.004391467366138122,0.004404893027803171,0.021947755674444274,0.22703706272721685,0.2675263279119401,0.32208099280006164,0.32088641246468064,0.8153846153846154
BUENOS_DIAS,0.1337537840160705,0.045899226719153065,0.05442693212937912,0.07551294387619135,0.17047595202202387,2.971636509107946,2.9652537302749105,2.9605736131727585,2.859482844599061,0.04293052921634508,0.011373701447863847,0.009480423612582653,0.014098038692367396,0.05946533900353691,0.5138612260520458,0.46626035769934654,0.45585405180861355,0.43642982082038023,0.03453928718281145,0.030111958654733692,0.034719343881163225,0.02875045974430968,0.10954324429865142,0.10127963267834433,0.12636178450662763,0.14180702825486927,0.1001277331206783,0.0969954264742365,0.029445355847415648,0.02164740102106473,0.03515740082769671,0.14203593446294205,1.116055054446659,1.042817463685478,1.055036321704936,1.0324276643524097,0.0720706041866686,0.009350918360111612,0.01074454142360861,0.018486237975241786,0.07230753485336298,2.5169442183278345,2.428126392891641,2.300343409976453,2.475353271447677,0,0,0,0,0,0,0,0,0,0.23011641317708575,0.12613226286883808,0.14266438942476323,0.15021682544022144,0.4636440166444925,3.11577769967841,3.107778757622347,3.120395139300891,3.0189703737155207,0.3038615741326479,0.1505284517134994,0.08211467064126189,0.16296997472565308,0.5025014700669013,3.033159571905536,2.993785473318276,3.0704935996853777,2.9733097662201193,0.015041967289721691,0.010349228696728462,0.012163741386446903,0.013140780567133388,0.021679288230569877,0.06185376234171635,0.06146816341997663,0.08229561779109272,0.06681461364221945,0.0306750211714263,0.012197210660314244,0.008243237951154527,0.01371762965565933,0.04130152659088314,0.46782987318759495,0.5408389381522769,0.5862512739650132,0.6043463235721991,0.6153846153846154
BUENOS_DIAS,0.1356843044682035,0.046059560774049754,0.05759489235589858,0.08070039012671344,0.1905993408526271,2.9276475173195173,2.8964945339187,2.8431416374344685,2.706659162423774,0.04435260858980734,0.014908683568996363,0.012405274306600943,0.014572030434346421,0.062226559601150755,0.5062961213741798,0.4513328083842163,0.44969703222486834,0.43933141255060043,0.03913122732366703,0.03152208479872585,0.03616729171982836,0.036543932739796635,0.12216308460675716,0.24208650541112728,0.30152326012942904,0.38902683119604564,0.3530572854745413,0.09813797583631512,0.03946187144949176,0.029571010412862798,0.03573620985132171,0.14882152714179683,1.1133536641985469,1.025241746937732,1.039863303141127,1.0233666845210168,0.04707973000609454,0.006571227987055898,0.008366823294711305,0.020585902995173138,0.021704389846792568,1.5822808323914868,1.2971853571627918,1.1334838842462749,1.1875219719453864,0,0,0,0,0,0,0,0,0,0.22892223595191977,0.12306377865629935,0.14167494112013815,0.2008033699805019,0.48163313269650376,3.081607861016489,3.0981304927481794,3.124853420948426,3.026330016959804,0.29466296534348585,0.13605929549244258,0.10953956431485601,0.14269333340848867,0.5146909540104504,3.0648900660907437,3.0865066954054003,3.0494714921803405,3.072099406369248,0.019509639858011005,0.009439964585645742,0.01665196314067965,0.022601593314640445,0.03647099482779514,0.13018682537932602,0.19713303841933075,0.31818034289297664,0.2938575160372331,0.030574259171254278,0.00850903299494961,0.009953560808253678,0.015304842570026556,0.03805505208756233,0.3590211898719519,0.4476045354701308,0.4781840260409801,0.4718353204855781,0.546875
BUENOS_DIAS,0.14329457979095395,0.04858942641936878,0.056822120791862774,0.0732980069738023,0.2023847713055618,2.8907068321413627,2.837586515862985,2.7456590473841755,2.71756083923754,0.026916175069138664,0.007467161992412517,0.01012798827730705,0.012617478691746746,0.03672397897150276,0.43050421365612845,0.4294712586342939,0.43951667619648177,0.41896947076397445,0.04163163542870591,0.023209340622500525,0.024547268183017425,0.023764524689893873,0.10136391335412633,0.16677551648113842,0.21183244232216045,0.37632826928121726,0.29905718882459276,0.06548806524867845,0.01894997000238797,0.026486743542667127,0.03203535287264082,0.10145254995388404,1.0369052270109085,1.0348675596897743,1.058838518698496,1.0093480283238323,0.058988918603876894,0.011294183398361898,0.02246158796010473,0.0366618711998605,0.08736438777616908,2.2456490897217245,2.113838394112174,1.4592574688980067,1.4388966094357662,0,0,0,0,0,0,0,0,0,0.19957141198427625,0.10258462864891409,0.12486945952408941,0.12723883059429855,0.4066301684453142,3.0635956987519615,3.1168239107905,3.087801226671662,3.0243599047109617,0.21062042580681212,0.06965387591329236,0.11246209491393082,0.1301096263637229,0.4080605874504652,2.971628680926713,3.0256138795570684,3.0684296615430506,2.9084731238812314,0.02066297036665132,0.014529172933549817,0.017902867931062837,0.018212028517642833,0.04555572488270041,0.1364283205992661,0.171885204130269,0.3502283531641821,0.2578412316890094,0.0221848831338085,0.007115859576303255,0.009615009874050923,0.012103799121309967,0.03101736756566372,0.35618130516904856,0.3560055288466273,0.36437917698234207,0.35166362584626215,0.5230769230769231
BUENOS_DIAS,0.13318377745477644,0.05352257160373817,0.05386018526295152,0.07710626493529935,0.1894558919240001,2.9024541413943483,2.8778639486248947,2.84981806921928,2.7636694206344052,0.0323984139751084,0.01567902808150864,0.010531214791584106,0.012553519794527854,0.05116279941269107,0.44722775242953317,0.4037571713316431,0.39155977403443354,0.36506480694834625,0.03764511092083203,0.038779278957127766,0.030949768566485836,0.0390889806561951,0.11945238015546891,0.25776269351903536,0.26202002587909157,0.2698702259724566,0.26430847890532966,0.07901108191113744,0.04394371386518297,0.028804122142032217,0.033383578109475565,0.13483378111785954,1.0647759576000833,0.9845045135662059,0.9766297981295273,0.921363610147103,0.02571288063989608,0.014394536677171367,0.013212289227382669,0.03318223409379788,0.042775489115602416,1.3810009570939743,1.3405885229339485,1.3715180729532965,1.445938093983246,0,0,0,0,0,0,0,0,0,0.21563052410468178,0.20212834834039328,0.1279330171938354,0.17346691799631894,0.4360913698383708,3.123991410106314,3.0635649478877003,3.0701055810469144,3.093676766468212,0.2523485784408624,0.1560691783566746,0.10816514937026865,0.12984144756971067,0.5133939430785199,3.075412799383644,3.1076211315688242,3.047701770601894,2.903283956033138,0.0247353769299722,0.02478135111649893,0.011095653165920568,0.01765202282799215,0.03601556728367445,0.09231114657476712,0.11281153289420683,0.1408421439305579,0.14754468884858354,0.024795630752424056,0.009252790151078124,0.0070181927172618536,0.01043538056080117,0.03957303544982469,0.387109098025764,0.384283561782253,0.3920407306688772,0.3990274911824814,0.6153846153846154
CIERRA_LA_PUERTA,0.11099359119834248,0.05299687085457945,0.048479196292819694,0.0506385303454682,0.19403530529502477,1.5181032125370792,1.2738092778694081,1.1896691457335316,1.1595255920456786,0.03979567431146593,0.021504812330482653,0.01892544424142438,0.01887547280399562,0.06424266748347537,0.5099957540464438,0.46084154304365,0.5649279196886113,0.8485679568712478,0.03983244395974278,0.02140577159863557,0.014929915879123942,0.017555070266571094,0.054732249336303884,0.8299015847419872,1.0458823185727641,1.018663059251991,1.079183735363955,0.06061095568181484,0.03348342255128689,0.023002317658787675,0.023251962356952257,0.08736963371495132,0.7573684059183504,0.7763931540391141,0.8281261618726392,1.114289123755938,0.03571374980642804,0.03181641508506423,0.025501007633008495,0.020420638148651842,0.08814558111112546,0.3237049978810757,0.14945169979789746,0.2247933152949942,0.20076741950505428,0,0,0,0,0,0,0,0,0,0.20329885335623507,0.11492208724079124,0.11420741126204531,0.1161069722762997,0.28946076452980846,2.983901429084994,3.024280963479117,3.0436988251160884,2.954674079349354,0.23271225402901197,0.13927367152226344,0.08273363712915133,0.07853917010755282,0.30725195417224244,2.7862339778715293,2.876992773920582,2.812516714901088,2.8832927911516895,0.024041076400437046,0.012396103761393763,0.008043686843311732,0.012807488471748235,0.025158544283604017,0.41246510559145555,0.4505813195747456,0.4295465125820604,0.41623191477671007,0.019367776748611214,0.010057576398238654,0.007170494446408911,0.006169254503342049,0.025670221742264705,0.2636799342381137,0.26420393564779127,0.2847807756704964,0.3352832592049782,0.6615384615384615
CIERRA_LA_PUERTA,0.12292263713069514,0.046355225247546906,0.04496737121796902,0.053381692744024906,0.1825012258375972,2.1260986042998016,1.9988451255567765,1.9847940611241552,2.0389791621296696,0.13440885884585982,0.03800213604386378,0.03265102665824487,0.04677244951833502,0.16408356800636664,1.7481797257473086,1.69553347569562,1.715608252126997,1.8260846482290083,0.069811619566534,0.0129808606776139,0.010268596396628676,0.023568226588944616,0.07021604013918631,0.7183042005600377,0.8224075627151077,0.8670446358518766,0.8942490841658084,0.13510866225085671,0.028352060682762387,0.022756281087706796,0.03655238347437739,0.14520554429600194,1.2136751415975366,1.2241435471798936,1.231750516103833,1.2656872098946848,0.03500875560231225,0.021636102019549873,0.023622189846723134,0.02249895951801956,0.10607700019267774,0.9869638031978363,0.7068107130806808,0.6076518979376639,0.4920306676472057,0,0,0,0,0,0,0,0,0,0.3523961736347713,0.09026539628838787,0.06996766861623471,0.12299980586585857,0.4143720902874189,3.0507369269151776,3.0984658286048252,3.0743491021787523,3.041920554139191,0.4210073809662584,0.09457902594929134,0.07072291135199693,0.11298598327208983,0.45028850365152673,3.036643130766319,3.0632570801600956,3.0684044247950797,3.049326791383586,0.041799267228792736,0.009151859986652999,0.005666344250672964,0.012409124522373706,0.031099354067193875,0.303228693616512,0.36663262868332946,0.3836207527661708,0.380848434949797,0.05137924989102471,0.008899857654893957,0.006876872150032908,0.013687728608597571,0.041828361717465935,0.42417048853383377,0.4434420128133232,0.48548020830635613,0.4783189896922991,0.6923076923076923
CIERRA_LA_PUERTA,0.1449602216846403,0.06130308368947983,0.05716794939327416,0.05599175611278329,0.21304541664684412,2.0402846515495363,1.8260094358952144,1.6577000075026138,1.6549473080645867,0.07268584899170746,0.01612932677818724,0.015131635836088116,0.02241407068364516,0.08320482673007394,1.0197438994920747,1.0115484161367763,0.9937322205684311,1.0228278193929434,0.041856131877753694,0.0384602645137099,0.02176604562657847,0.018605498402716608,0.041106917477548445,0.8888840452968014,1.0373491162330082,1.0096885388910297,1.0935867770367729,0.09689282945175925,0.024293049657778502,0.020429267343139098,0.030061726773940048,0.11183766363225106,1.3096936813911104,1.2989599283193618,1.2757682463865168,1.3119207195415805,0.05408872677045539,0.02248829365059226,0.029412447590849114,0.02424126069118011,0.12533530093866604,0.40565241289557485,0.28352714610778307,0.2468645236891974,0.1379843406800731,0,0,0,0,0,0,0,0,0,0.2246739667350209,0.2477730974562354,0.15192639693323648,0.11794388927534177,0.2928514431436174,3.0534710101596967,3.0434082308150248,3.0214266512720367,3.004241312260601,0.2723150268453704,0.09487870617322451,0.06189788539795403,0.08066024536079383,0.327506564633809,2.9179942358855637,2.902371243981136,2.854090699875571,2.845748542231627,0.03164979872157566,0.02763090565779451,0.017459295310406627,0.01685781529201323,0.029037255362577563,0.47502883981251176,0.5387214834776134,0.643273598141595,0.6287478112996641,0.04308580934454486,0.010732451095255105,0.009394623439689213,0.012015411365070571,0.050218681876270654,0.5527493807154721,0.542392779669793,0.529494647686477,0.5391663680941086,0.5692307692307692
CIERRA_LA_PUERTA,0.08330086810380205,0.03646014252221823,0.038439548255084735,0.04007116190769755,0.1555394159675636,1.7515449208097968,1.3730108768891964,1.2521133751814597,1.5408151038213873,0.050202301759727064,0.020834499527228715,0.024133832594670723,0.022053034742220465,0.07588206797951116,0.9083021369482001,0.7611349819944178,0.750712865937261,0.8225851022014121,0.032113263133448144,0.014985582161441502,0.0072254006123188275,0.02185295786152767,0.03747340316224827,0.9049551267652038,1.0152371013557393,1.0291016467157394,0.97478546353236,0.05309217196420406,0.02018840153524957,0.02556357089006246,0.023255339136400644,0.07320885326503294,1.2471680252846047,1.1071140423810295,0.9908250315486666,0.980712244618933,0.036315287519917604,0.02219996844119658,0.02785337552803817,0.025515691950732458,0.11101484748738782,0.3733335906718482,0.26728599962943667,0.15833055116455771,0.15629124309406153,0,0,0,0,0,0,0,0,0,0.17573328668321073,0.11990653461651814,0.05542232896292097,0.12707095508893615,0.29010469590443605,3.1210380597244236,2.993183008855881,2.9575493990198094,3.068563150711495,0.15384190674087886,0.05828552608669111,0.07537324086180293,0.08119395314715086,0.19970106502883184,3.0563087126834416,3.0933819742297883,3.0546459809699247,2.9322280459125345,0.01652545554442148,0.007846569893522358,0.004781903686291665,0.00938707153129594,0.015592009108141635,0.5113551539456656,0.5311816957696752,0.507477193961974,0.607033140730539,0.02153228269290475,0.009122446307699091,0.008607517531633193,0.010576744535138674,0.02874979248039762,0.37154437421059733,0.36874970379511673,0.41158074910256853,0.4176081297347335,0.6615384615384615
CIERRA_LA_PUERTA,0.08456408936166891,0.039719523851164715,0.04060899241712625,0.03966264373457498,0.15992493421905907,1.3340791317904173,1.0747405684183826,1.0234657601634165,1.2747351742725022,0.0961811630764138,0.03714766392179475,0.039408919447167116,0.04270447008355558,0.15336809275205554,1.8699730430329702,1.8535758188993687,1.8405930164319713,1.8883294091677143,0.02992621886075229,0.011428880476837171,0.00736182316434447,0.02080441201702878,0.047835534112380305,0.9527596096116451,1.0285720054921983,1.0265042821471404,0.8952829982585497,0.053974765270599946,0.01737296217688905,0.019075868410846186,0.02611318938579609,0.07447066858447395,1.2884386609268204,1.2658168546590702,1.1613829451813924,1.1177521113191673,0.06220921819044533,0.023964307561823404,0.029886306770712467,0.02446079872565357,0.11504052545128512,0.16483569673930631,0.06971392606628578,0.13315242648855216,0.04769980682733963,0,0,0,0,0,0,0,0,0,0.18835812389286197,0.08724212890720484,0.06203211120392169,0.11172736280965376,0.33850787989557907,3.1032900787848825,3.1170000202007544,3.071730909689427,3.1241010154823488,0.16424374136684158,0.0728471940549532,0.07100561359839161,0.10559947104911195,0.2990329995749377,3.0311666105058754,3.060976115476239,2.9897781974495397,2.9543461316328505,0.018588264751932995,0.008421541384576757,0.004128365890404275,0.008856053071080972,0.025489370805143585,0.5288392269342077,0.5520297672142209,0.533683486417158,0.5501102274602975,0.02530063065575121,0.009598192645182097,0.009213184447704158,0.01489457268966258,0.03019343356672266,0.4446605630698473,0.4349670812311205,0.37677316991134313,0.3959185171575948,0.6307692307692307
CIERRA_LA_PUERTA,0.08633112836122625,0.03984834294822835,0.04106954786702207,0.0394578436815281,0.15221596352053315,1.593886295398915,1.3403775519221233,1.3642444161477305,1.5379873539917355,0.019917035726844546,0.010893744306399033,0.009548982177152658,0.009315042978953678,0.03692150480349004,0.18425002864814088,0.2372542845722059,0.2916086915764525,0.33202870344900154,0.026456893459162408,0.011236241604145015,0.010843205284838946,0.016326352299723266,0.03218167890736936,0.9925768385049397,1.0790142113660428,1.0031604367210152,0.9691992920648987,0.03413796514603536,0.018117071124267744,0.015724106223009564,0.0162312027413481,0.06064036732480738,0.5773105442841945,0.6258139905355706,0.6555017142207389,0.6780510523210284,0.022988704445181366,0.022637355806770284,0.03120206224251122,0.024651570971191427,0.09155908467253925,0.05466096960229328,0.12318333417241248,0.14244085339635043,0.07025455879363839,0,0,0,0,0,0,0,0,0,0.1589703329151965,0.07251622907422997,0.08583589030542643,0.09233578408997858,0.29433591652796154,2.970707811114673,3.0067924484123,2.9979500258057685,2.7267466359560903,0.1213726111900244,0.05982800019057164,0.043268208523020574,0.06877069997443758,0.17192789436284972,2.9168275614116275,3.0089603970056236,3.05970033367286,2.9772009666893835,0.019017135980030627,0.006633905301764289,0.007018251970066851,0.009135453658268232,0.01940134022283881,0.2571237785078125,0.28728576893357244,0.2854738053408694,0.2978213132241342,0.015419928284069916,0.006344329697780871,0.0050546455738970895,0.006067596100405674,0.01928978895346043,0.2746911795410823,0.3023364909724654,0.31111009472350415,0.3127313400480248,0.676923076923077
CIERRA_LA_PUERTA,0.07796652221450569,0.03671979240290528,0.03949751465721103,0.031119031723113633,0.14373447438226347,1.5852632595419864,0.9995475272759172,0.8504260060635084,0.9122309200385015,0.10047105272665006,0.030328888123764074,0.028634333551986798,0.039585230464011745,0.1419590896162358,2.142596599109493,2.083747454359133,2.0731703297719646,2.123685600159518,0.021526083643551366,0.008775529471894151,0.008288976110567189,0.013299968856400396,0.018394034883670824,0.8200305222180445,0.8931779929989245,0.8827556244154281,0.8328695225377915,0.05705898905281045,0.017737236795645574,0.016597753558213073,0.028651004114726302,0.08518883331050757,1.1292294072786104,1.1268205269038691,1.1397012181528328,1.158006338643468,0.032639890639278725,0.024094243199851765,0.03035082710091668,0.016092976864733943,0.10842829227891879,0.3014437272440932,0.04028635678682475,0.18075195491876095,0.11359649956548393,0,0,0,0,0,0,0,0,0,0.13220351569736796,0.06680617212419251,0.07845249589547677,0.08773936150207942,0.21938442462813568,2.9219883047492083,2.9870633926874586,3.029832472806132,2.934373680813458,0.1764063977623249,0.07951009715420049,0.06478034802512318,0.09636398896149094,0.2934692852192461,3.119403743983343,3.09193558836018,3.0397808670306303,2.985242884661109,0.01295160942165084,0.006304159443694996,0.004523884433376834,0.0072816689712525695,0.013205462689688427,0.3417738282873665,0.2982776419693434,0.3091823971992274,0.29099369501960626,0.02396987804406839,0.008321279061288456,0.007283428832793163,0.015094672544068256,0.03205565396863682,0.35284652379224,0.4033678110558351,0.4463425853070604,0.4040065508059241,0.6615384615384615
COMO_ESTAS,0.11957710175280474,0.058880195135796815,0.05941063275397997,0.058703002094973644,0.22038528708531635,1.9696245841147753,1.6622199690326185,1.494849316895642,1.3328047614198384,0.09662638197450958,0.058529238129794346,0.04834242411429933,0.04473640246613097,0.18845764537414422,1.724717815676684,1.4618232913535374,1.2500953113978783,1.0983691981977575,0.041962615061265245,0.019429456268572433,0.011534449120640748,0.02260896949241775,0.054637620743929374,0.5380269213945543,0.7857476475803704,0.9149800373015674,0.9084828313704486,0.05435851669113037,0.04247834333732458,0.02533372887388425,0.026857668235425694,0.10262903375043515,1.0126728054036604,1.0924707799279605,1.0270544742890293,0.9208076309629113,0.06277566536682933,0.021268483335564758,0.03102106094048202,0.013720440829944563,0.11835577288317538,1.1113072282316532,0.4786169892047832,0.29821331275022617,0.0859938269810675,0,0,0,0,0,0,0,0,0,0.3327892106879631,0.09838793799274738,0.08658695503691392,0.10405051232122599,0.3160522082541078,2.995876308997125,2.9920435972585446,3.130346359838763,2.988602323832694,0.20854577372742053,0.16986645810294299,0.08251350636793824,0.10354433264218157,0.3437003004922329,2.942405968923589,3.003456150922615,2.8382784464218616,2.584793655019448,0.026655265613745305,0.014019426967191186,0.007988763127384195,0.008915445146912107,0.02397712053055217,0.2967451724682299,0.3542993419063163,0.40284404329804696,0.4083487055614064,0.02712193569620974,0.016609632819528902,0.008628034784976908,0.007894423443338777,0.03206275897370901,0.30067870117525164,0.23749472223526125,0.2000383299135627,0.17152376453107518,0.6461538461538462
COMO_ESTAS,0.09381943698983118,0.06682987710586719,0.0657244955207882,0.06342240479434899,0.21152100603481475,2.2206309429221753,2.0224492598604744,1.7244385217959386,1.5761041748668327,0.07965508769476831,0.049671224104643245,0.04707394587477065,0.05076602142116132,0.1678946468523217,1.7602516856736816,1.6126845657339441,1.5442660685039955,1.563322748350385,0.05007959253385214,0.03228062653757364,0.013189110826697468,0.0197905151270205,0.042135030892075306,0.6214370400053315,0.7863323958996047,0.7585425594323169,0.7662964985743861,0.046538614577239706,0.03129757171631859,0.027514636975823452,0.0318453328819992,0.09244996864761755,1.015546194877482,1.0009410675230421,0.9818735825188402,1.0094456733231667,0.030236445030808086,0.02490381756664496,0.033053398546945896,0.04058434358745311,0.11927245480867518,0.8019340173025371,0.1579017372050666,0.30812775593626546,0.26053378879843686,0,0,0,0,0,0,0,0,0,0.20853049877531332,0.1985229172165715,0.09866238203686543,0.15498301012724547,0.3126767757857096,2.985467493800109,2.9473428548730594,2.7874576925544052,2.6869297591783363,0.16086505328180434,0.13149150754500968,0.08698359836423641,0.10287823552788229,0.28088409748505133,2.945077183430366,2.8849589248384273,2.7248722946489528,2.722676978289408,0.029561629378373238,0.01951869654890165,0.010897083355487973,0.0140040955157797,0.03254539523959943,0.5576819032865556,0.5121380587437371,0.5547734910042444,0.5061315968468567,0.026938825888977797,0.020579740740921445,0.014263988939767606,0.015614508394499585,0.03957278218579192,0.3888760072008639,0.3449874952064538,0.3303925167121167,0.3976240969016173,0.5538461538461539
COMO_ESTAS,0.1564965786525224,0.0660754725252699,0.06900756481134435,0.06727161020792059,0.27792334166272775,2.18205922002078,1.8726075289057846,1.5993978203267976,1.4205001879478827,0.11092465667532139,0.06069070110264954,0.0600196917461554,0.05167338576043218,0.20464566513754842,1.6722316444321081,1.4360456792257776,1.1803663996838163,1.108564823919766,0.05151076735826964,0.023329748050757392,0.017217266162500033,0.02637676502286303,0.07768215644112246,0.6630145588627332,0.9057379256426241,0.8555054426254177,0.8078055678536668,0.05718951206712695,0.04329344140599635,0.0342598828196446,0.030870870654438266,0.10573620510980543,1.035393218644329,1.1228461443664477,0.9129470235071329,0.8191864645341899,0.031849612073722756,0.02227180315948647,0.036476660584786845,0.026941508402862097,0.17066526920079567,1.0550934482579688,0.38280405237667325,0.253290673411997,0.07070343478531488,0,0,0,0,0,0,0,0,0,0.32306113820222515,0.13653734689525643,0.12454736282304782,0.1269829772581744,0.5588286579028989,3.1225238719025596,3.066709837866451,2.800988625241439,2.569618535574559,0.1966039895101213,0.20405155472303935,0.12344768866352235,0.12501564702896928,0.4040281208960529,3.0060593504218542,3.069756641420717,3.078836302310614,2.51690285326842,0.018528715306200986,0.013923594309352161,0.009213958100058928,0.010033322859193804,0.022638572390137165,0.15905205756725152,0.2058396734707062,0.23533016464528086,0.2797366457627516,0.02376781355130856,0.01587883996113206,0.011102560425220539,0.010081542641246315,0.033785402958038786,0.2731069623984836,0.27581398485196534,0.24039781467798782,0.20942889382120242,0.7230769230769231
